"idDBLP","idACM"
"conf/vldb/Sol01",672038
"conf/vldb/Sondag01",672359
"conf/vldb/StillgerLMK01",672349
"conf/vldb/AndreiV01",672357
"conf/vldb/SeegerBBKSDS01",672371
"conf/vldb/DillKMRST01",672181
"conf/vldb/GilbertKMS01",672174
"conf/vldb/MeccaCM01",672370
"conf/vldb/BaumgartnerFG01",672194
"conf/vldb/AgrawalSX01",672175
"conf/vldb/CasatiDGS01",672190
"conf/vldb/AilamakiDHS01",672367
"conf/vldb/SakuraiYKU01",672024
"conf/vldb/FegarasE01",672209
"conf/vldb/ShanmugasundaramKSFF01",672203
"conf/vldb/VeltriCV01",672192
"conf/vldb/NatsevCSLV01",672365
"conf/vldb/MargaritisFT01",758382
"conf/vldb/DongHLPW01",672176
"conf/vldb/LiM01",672035
"conf/vldb/RamanH01",672045
"conf/vldb/LabrinidisR01",672362
"conf/vldb/TanSHCR01",672376
"conf/vldb/OoiYTJ01",672178
"conf/vldb/PapadiasT01",672363
"conf/vldb/JensenL01",672027
"conf/vldb/BratsbergH01",672348
"conf/vldb/CuiW01",672029
"conf/vldb/SatheS01",672366
"conf/vldb/WiesnerK01",672204
"conf/vldb/MarronL01",672372
"conf/vldb/OzdenGHNSDGGW01",672352
"conf/vldb/Duranti01",672214
"conf/vldb/Gentili01",672184
"conf/vldb/BouguettayaEMO01",672201
"conf/vldb/Huyn01",672037
"conf/vldb/BonifatiCDS01",672212
"conf/vldb/AbrolLMMMRTWZ01",672355
"conf/vldb/DattaDTVRF01",672364
"conf/vldb/CareyKRLABFLOPQRSSUVWY01",672199
"conf/vldb/NarayananS01",672213
"conf/vldb/CatozziR01",672210
"conf/vldb/MorishimaKKT01",672187
"conf/vldb/May01",672036
"conf/vldb/AnciauxBBPV01",758381
"conf/vldb/SindoniTABFGMPPT01",672039
"conf/vldb/KoschBBHHLRT01",672354
"conf/vldb/BaumgartnerFG01a",672189
"conf/vldb/AmbiteKKMST01",672186
"conf/vldb/ZhouLZLZJT01",672206
"conf/vldb/StohrR01",672208
"conf/vldb/PereiraFJLS01",672195
"conf/vldb/YagoubFIV00a",758379
"conf/vldb/X00a",758376
"conf/vldb/ChoenniV00",672008
"conf/vldb/AltinelF00",671841
"conf/vldb/ShanmugasundaramSBCLPR00",671695
"conf/vldb/MatiasVW00",672011
"conf/vldb/ChakrabartiGRS00",671851
"conf/vldb/YuV00",758377
"conf/vldb/KemmeA00",671855
"conf/vldb/YagoubFIV00",672020
"conf/vldb/PardonA00",671860
"conf/vldb/LingLL00",671868
"conf/vldb/WuFSP00",671847
"conf/vldb/LuL00",671686
"conf/vldb/YiF00",671689
"conf/vldb/GoldsteinR00",671849
"conf/vldb/PottingerL00",671692
"conf/vldb/AgrawalCN00",671701
"conf/vldb/Bar-YossefBCFW00",671873
"conf/vldb/DingGS00",672013
"conf/vldb/PantiSG00",671693
"conf/vldb/ChangG00",672022
"conf/vldb/PappasC00",671850
"conf/vldb/ManolescuFKXO00",671846
"conf/vldb/DuttaDMRT00",672018
"conf/vldb/BasuFP00",671865
"conf/vldb/DeenJNNW00",671702
"conf/vldb/HvasshovdBT00",671853
"conf/vldb/Nori00",671698
"conf/vldb/MohanBWSZ00",671858
"conf/vldb/CotterB00",672015
"conf/vldb/Banerjee00",671683
"conf/vldb/Tsur00",671840
"conf/vldb/SchaeferBBJ00",671845
"conf/vldb/Ramaswamy00",672012
"conf/vldb/Taylor00",671859
"conf/vldb/X00",671674
"conf/vldb/ChaudhuriW00",671696
"conf/vldb/ChristopheBPV00",758380
"conf/vldb/LakshmananJN00",671863
"conf/vldb/WangHH00",671697
"conf/vldb/MillerHH00",671677
"conf/vldb/ChakrabartiM00",671852
"conf/vldb/OlstonW00",671877
"conf/vldb/GrumbachRS00",672005
"conf/vldb/WangZ00",671687
"conf/vldb/GantiLR00",672017
"conf/vldb/ChoG00",671679
"conf/vldb/BalminPP00",672016
"conf/vldb/MendelzonV00",672006
"conf/vldb/CeriCW00",671876
"conf/vldb/RamsakMFZEB00",671872
"conf/vldb/StohrMR00",671843
"conf/vldb/SrinivasanDFCJYKTDB00",672004
"conf/vldb/DiaoLCT00",671678
"conf/vldb/JohnsonA00",671874
"conf/vldb/ManegoldBK00",672010
"conf/vldb/RamasamyPNK00",672009
"conf/vldb/KoudasIM00",671699
"conf/vldb/PfoserJT00",672019
"conf/vldb/KriegelPS00",671844
"conf/vldb/GuntzerBK00",671875
"conf/vldb/CowleyP00",671837
"conf/vldb/JiangSLB00",672021
"conf/vldb/LabioYCGW00",671684
"conf/vldb/JarkeKL00",671688
"conf/vldb/HinneburgAK00",671675
"conf/vldb/SakuraiYUK00",671676
"conf/vldb/DiligentiCLGG00",671854
"conf/vldb/RisheYACLMVSV00",671681
"conf/vldb/PedersenJD00",671842
"conf/vldb/GuPS00",756647
"conf/vldb/ChakrabartiSST00",758378
"conf/vldb/BeneventanoBCCGMMV00",672014
"conf/vldb/CarusoCGLM00",671870
"conf/vldb/HelalL00",671869
"conf/vldb/PereiraFLS00",671690
"conf/vldb/ShahabiFKF00",671682
"conf/vldb/LudasaherGM00",671864
"conf/vldb/AdiBEY00",671839
"conf/vldb/CareyKSSS00",671862
"conf/vldb/RamamrithamABEGP00",672007
"conf/vldb/BernsteinHJRW00",671867
"conf/vldb/Schek00",671861
"conf/vldb/Brodie00",671680
"conf/vldb/Ladin00",671856
"conf/vldb/Team00",671838
"conf/vldb/Deshpande00",671866
"conf/vldb/CasatiS00",671694
"conf/vldb/Blecken00",671691
"conf/vldb/Bowker00",671871
"conf/vldb/Schnase00",671685
"conf/vldb/NetzCBF00",671836
"conf/vldb/LaneEN00",671857
"conf/vldb/Carey00",671700
"conf/vldb/KemperKW99",671506
"conf/vldb/Sarawagi99",671500
"conf/vldb/BonczMK99",671364
"conf/vldb/RaoR99",671362
"conf/vldb/Chawathe99",671669
"conf/vldb/PitouraC99",671504
"conf/vldb/PacittMS99",671521
"conf/vldb/AbiteboulACEMM99",671664
"conf/vldb/VorugantiOU99",671363
"conf/vldb/TamuraK99",671495
"conf/vldb/BamfordAP99",671509
"conf/vldb/KnorrN99",671529
"conf/vldb/JermaineDO99",671517
"conf/vldb/AilamakiDHW99",671662
"conf/vldb/DyresonBJ99",671672
"conf/vldb/BernsteinPS99",671498
"conf/vldb/GohOST99",671507
"conf/vldb/WangZL99",671360
"conf/vldb/ChakrabartiBD99",671523
"conf/vldb/ChaudhuriG99",671359
"conf/vldb/KonigW99",671668
"conf/vldb/ChenCFGJMTW99",671496
"conf/vldb/NinkHR99",671661
"conf/vldb/RothOH99",671494
"conf/vldb/CarinoOBS99",671525
"conf/vldb/CeriFP99",671524
"conf/vldb/KumarRRT99",671512
"conf/vldb/LiRS99",671355
"conf/vldb/PedersenJD99",671491
"conf/vldb/ChanI99",671365
"conf/vldb/Kornacker99",671358
"conf/vldb/ZurekS99",671665
"conf/vldb/DattaRT99",671352
"conf/vldb/SahuguetA99",671350
"conf/vldb/AcharyaGP99",671347
"conf/vldb/Mohan99",671526
"conf/vldb/TanGO99",671519
"conf/vldb/Norvag99",758375
"conf/vldb/KoudasMJ99",758373
"conf/vldb/IoannidisP99",671527
"conf/vldb/JagadishMN99",671667
"conf/vldb/BrodieC99",671492
"conf/vldb/Hamilton99",671508
"conf/vldb/Pound99",671490
"conf/vldb/GarofalakisRS99",671514
"conf/vldb/Blum99",671348
"conf/vldb/Campbell99",671353
"conf/vldb/Graefe99",671528
"conf/vldb/DarmontS99",671361
"conf/vldb/Johnson99",671351
"conf/vldb/ShanmugasundaramGTZDN99",671499
"conf/vldb/McHughW99",671349
"conf/vldb/HaasKU99",671671
"conf/vldb/JagadishKNS99",671501
"conf/vldb/DonjerkovicR99",671510
"conf/vldb/JosifovskiR99",671673
"conf/vldb/NaumannLF99",671356
"conf/vldb/DeutschPT99",756643
"conf/vldb/LakshmananSS99",671511
"conf/vldb/LeeL99",671354
"conf/vldb/JaedickeM99",671515
"conf/vldb/KeimH99",671505
"conf/vldb/GionisIM99",671516
"conf/vldb/JagadishLS99",671666
"conf/vldb/CareyCNVDRSM99",671522
"conf/vldb/FuhDCMTLDRM99",671520
"conf/vldb/HoskingC99",671503
"conf/vldb/FlorescuLSY99",671493
"conf/vldb/ChengGKLLQS99",671357
"conf/vldb/RamanRH99",671663
"conf/vldb/DeRose99",671670
"conf/vldb/Dayal99",671502
"conf/vldb/ZirintsisKM99",758374
"conf/vldb/AbiteboulAAACHHMMMMSTV99",671497
"conf/vldb/BaumannDFRW99",671513
"conf/vldb/BouganimCDDGS99",671518
"conf/vldb/VriesDBA99",671530
"conf/vldb/Tygar98",671343
"conf/vldb/MengLYWCR98",671185
"conf/vldb/GraefeBC98",671160
"conf/vldb/HelmerWM98",671197
"conf/vldb/Ganguly98",671329
"conf/vldb/ShivakumarGC98",671179
"conf/vldb/Greco98",671344
"conf/vldb/FangSGMU98",671338
"conf/vldb/GibsonKR98",671202
"conf/vldb/OoiGT98",671029
"conf/vldb/MorimotoFMTY98",671186
"conf/vldb/KnorrN98",671334
"conf/vldb/OzsuVU98",671024
"conf/vldb/MuthOPW98",671026
"conf/vldb/Garcia-MolinaLY98",671164
"conf/vldb/ZhangL98",671332
"conf/vldb/Amer-YahiaCD98",671324
"conf/vldb/PapadiasMD98",671163
"conf/vldb/ZimbraoS98",671196
"conf/vldb/CarinoJ98",671030
"conf/vldb/DarEGP98",671325
"conf/vldb/Vieille98",671336
"conf/vldb/JoshiBLL98",671184
"conf/vldb/BamfordBKM98",671023
"conf/vldb/BaulierBKS98",671167
"conf/vldb/VenkataramanZ98",671028
"conf/vldb/RezendeS98",671195
"conf/vldb/BaulierBGJGKKMMNNRSS98",671175
"conf/vldb/George98",671032
"conf/vldb/Mihalisin98",671176
"conf/vldb/RiedelGF98",671345
"conf/vldb/Shaw98",671169
"conf/vldb/GoldmanSVG98",671346
"conf/vldb/AbiteboulMRVW98",671172
"conf/vldb/JohnsonM98",671327
"conf/vldb/GarofalakisIO98",671193
"conf/vldb/BraumandlCK98",671341
"conf/vldb/MiloZ98",671326
"conf/vldb/GingrasL98",671161
"conf/vldb/RezendeH98",671194
"conf/vldb/CareyK98",671166
"conf/vldb/LinR98",671033
"conf/vldb/GrovlenHT98",671204
"conf/vldb/WeberSB98",671192
"conf/vldb/AnkerstBKS98",671198
"conf/vldb/IshikawaSF98",671331
"conf/vldb/CherniackZ98",671177
"conf/vldb/NipplM98",671337
"conf/vldb/JagadishKMPSS98",671191
"conf/vldb/EsterKSWX98",671201
"conf/vldb/GarciaLL98",671188
"conf/vldb/BliujuteJSS98",671339
"conf/vldb/RamaswamyMS98",671170
"conf/vldb/RastogiS98",671183
"conf/vldb/GehrkeRG98",671330
"conf/vldb/SheikholeslamiCZ98",671342
"conf/vldb/GeorgeH98",671190
"conf/vldb/Moerkotte98",671173
"conf/vldb/ShuklaDN98",671189
"conf/vldb/ZouS98",671182
"conf/vldb/ArgePRSV98",671340
"conf/vldb/KornLKF98",671025
"conf/vldb/SilversteinBMU98",671027
"conf/vldb/ChakrabartiSD98",671328
"conf/vldb/Slutz98",671199
"conf/vldb/LakshmiZ98",671200
"conf/vldb/BonczRK98",671171
"conf/vldb/DoDJJR98",671165
"conf/vldb/Sterling98",671203
"conf/vldb/FankhauserGLMT98",758371
"conf/vldb/BelloDDFNSWZ98",671335
"conf/vldb/ArunJ98",758370
"conf/vldb/Schoning98",671181
"conf/vldb/CarinoO98",671031
"conf/vldb/FlorescuLS98",671168
"conf/vldb/BlottKS98",671333
"conf/vldb/Orenstein98",671178
"conf/vldb/RoussopoulosK98",671180
"conf/vldb/SchieferKBLF98",671187
"conf/vldb/Mina98",671162
"conf/vldb/Objectivity98",758372
"conf/vldb/Pogue98",671174
"conf/vldb/MaratheS97",671002
"conf/vldb/GyssensL97",673639
"conf/vldb/RossS97",670993
"conf/vldb/TheodoratosS97",673656
"conf/vldb/YangKL97",673657
"conf/vldb/ChaudhuriN97",673646
"conf/vldb/MorimotoIM97",673651
"conf/vldb/VassalosP97",673662
"conf/vldb/RothS97",670992
"conf/vldb/HumborstadSHT97",671000
"conf/vldb/StathatosRB97",673653
"conf/vldb/EicklerKK97",673666
"conf/vldb/AlsabtiRS97",673650
"conf/vldb/SkubiszewskiV97",673640
"conf/vldb/AshwinRSSS97",673645
"conf/vldb/ZhangL97",671006
"conf/vldb/HelmerM97",673667
"conf/vldb/BerckenSW97",671016
"conf/vldb/LeeLWS97",671015
"conf/vldb/GoldmanW97",671008
"conf/vldb/GibbonsMP97",673669
"conf/vldb/ChatziantoniouR97",671003
"conf/vldb/ChangG97",671022
"conf/vldb/SeidlK97",673655
"conf/vldb/BaumannFRW97",673652
"conf/vldb/WhiteheadSM97",673660
"conf/vldb/GinisHKMT97",670997
"conf/vldb/AlonsoHST97",671020
"conf/vldb/MalonM97",673642
"conf/vldb/KumarKA97",671009
"conf/vldb/WildfogelY97",670998
"conf/vldb/Jacobs97",673647
"conf/vldb/BernsteinHSSZ97",670999
"conf/vldb/SellisRF97",673658
"conf/vldb/JagadishNSSK97",671013
"conf/vldb/Huyn97",673644
"conf/vldb/FaloutsosJS97",673641
"conf/vldb/Jamil97",673648
"conf/vldb/SeshadriLR97",671010
"conf/vldb/NgC97",673643
"conf/vldb/BohannonLRSSS97",671017
"conf/vldb/LlirbatST97",670991
"conf/vldb/BaralisPT97",671019
"conf/vldb/ShaferA97",671018
"conf/vldb/WangYM97",758369
"conf/vldb/GravanoG97",670994
"conf/vldb/AtzeniMM97",671014
"conf/vldb/FlorescuKLP97",673654
"conf/vldb/TriantafillouP97",673663
"conf/vldb/ChristodoulakisTZ97",671007
"conf/vldb/KraissW97",673664
"conf/vldb/HaasKWY97",670995
"conf/vldb/ClaussenKMP97",673649
"conf/vldb/GarofalakisI97",671004
"conf/vldb/PellenkoftLK97",673661
"conf/vldb/HuangJR97",670996
"conf/vldb/CiacciaPZ97",671005
"conf/vldb/ChakrabartiDAR97",673659
"conf/vldb/ChavdaW97",671021
"conf/vldb/PoosalaI97",673638
"conf/vldb/GarofalakisOS97",758368
"conf/vldb/DesslochM97",671012
"conf/vldb/LiCHH97",673668
"conf/vldb/KietzRS97",671001
"conf/vldb/LockemannKKKN97",673665
"conf/vldb/BridgeJKLLM97",671011
"conf/vldb/SevcikK96",673466
"conf/vldb/FaloutsosG96",673487
"conf/vldb/LabioG96",673477
"conf/vldb/McKennaBHT96",673476
"conf/vldb/MeoPC96",673500
"conf/vldb/FukudaMMT96",673495
"conf/vldb/BohlenSS96",673474
"conf/vldb/Ogawa96",673320
"conf/vldb/KornSFSP96",673493
"conf/vldb/ViverosNR96",673464
"conf/vldb/SrivastavaDJL96",673627
"conf/vldb/DiwanRSS96",673636
"conf/vldb/AcharyaFZ96",673323
"conf/vldb/GardarinST96",673485
"conf/vldb/GardarinGT96",673484
"conf/vldb/BouganimFV96",673330
"conf/vldb/PoosalaI96",673321
"conf/vldb/LeeL96",673331
"conf/vldb/Padmanabhan96",673329
"conf/vldb/Klots96",673483
"conf/vldb/Sheth96",673492
"conf/vldb/Moni96",673335
"conf/vldb/Mohan96",673631
"conf/vldb/Malaika96",673630
"conf/vldb/Hess96",673327
"conf/vldb/Gupta96",673324
"conf/vldb/CareyD96",673465
"conf/vldb/BerchtoldKK96",673502
"conf/vldb/ScheuermannSV96",758367
"conf/vldb/StaudtJ96",673479
"conf/vldb/ChaudhuriS96",673461
"conf/vldb/SeshadriLR96",673634
"conf/vldb/Toivonen96",673325
"conf/vldb/SarawagiS96",673632
"conf/vldb/BerckenS96",673480
"conf/vldb/CareyHMW96",673633
"conf/vldb/Suciu96",673629
"conf/vldb/LakshmananSS96",673490
"conf/vldb/LevyRO96",673469
"conf/vldb/ShethKMWDLPLS96",673468
"conf/vldb/IoannidisLGP96",673496
"conf/vldb/ChatziantoniouR96",673628
"conf/vldb/FaloutsosMS96",673328
"conf/vldb/DarFJST96",673462
"conf/vldb/Suciu96a",673488
"conf/vldb/Levy96",673332
"conf/vldb/PapakonstantinouAG96",673481
"conf/vldb/VermeerA96",673635
"conf/vldb/RysNS96",673501
"conf/vldb/BertinoBFS96",673475
"conf/vldb/Cuppens96",673637
"conf/vldb/AgarwalADGNRS96",673497
"conf/vldb/ShuklaDNR96",673494
"conf/vldb/Dyreson96",673326
"conf/vldb/ShaferAM96",673491
"conf/vldb/RamakrishnanR96",673333
"conf/vldb/CochranePM96",673498
"conf/vldb/Kleewein96",673472
"conf/vldb/Mattos96",673467
"conf/vldb/Gawlick96",673334
"conf/vldb/Dasgupta96",756664
"conf/vldb/Atal96",673322
"conf/vldb/Rengarajan96",673499
"conf/vldb/Hammond96",673473
"conf/vldb/Celis96",673471
"conf/vldb/Bhashyam96",673470
"conf/vldb/Sullivan96",673489
"conf/vldb/MiningGroup96",673478
"conf/vldb/Sacks-Davis96",673486
"conf/vldb/Raghavan96",673463
"conf/vldb/Baru96",758366
"conf/vldb/GuptaM96",673482
"conf/vldb/Bayer95",673133
"conf/vldb/Madnick95",673306
"conf/vldb/EicklerGK95",673165
"conf/vldb/AmsalegFG95",673302
"conf/vldb/YanG95",673153
"conf/vldb/GravanoG95",673294
"conf/vldb/ChenRS95",673007
"conf/vldb/KornackerB95",673305
"conf/vldb/BunemanDHOW95",673160
"conf/vldb/BargaP95",673298
"conf/vldb/SteinbrunnPMK95",673167
"conf/vldb/HasanM95",673143
"conf/vldb/BelussiF95",673166
"conf/vldb/GardarinGT95",673169
"conf/vldb/YanL95",673154
"conf/vldb/GuptaHQ95",673150
"conf/vldb/BassiliadesV95",673137
"conf/vldb/RahmM95",673163
"conf/vldb/HanF95",673134
"conf/vldb/SavasereON95",673300
"conf/vldb/AgrawalLSS95",673155
"conf/vldb/MillinerBP95",673144
"conf/vldb/HellersteinNP95",673145
"conf/vldb/CabreraRH95",673308
"conf/vldb/HoelS95",673135
"conf/vldb/DidriksenGD95",673313
"conf/vldb/SumiyaYTSI95",673141
"conf/vldb/Wang95",673152
"conf/vldb/Lindsay95",673161
"conf/vldb/OrensteinK95",673151
"conf/vldb/LeslieJBY95",673317
"conf/vldb/BrownS95",673132
"conf/vldb/ReuterCGSW95",673318
"conf/vldb/Korth95",758365
"conf/vldb/WienerN95",673168
"conf/vldb/KonopnickiS95",673148
"conf/vldb/MogiK95",673307
"conf/vldb/WuYCT95",673158
"conf/vldb/BestavrosB95",673131
"conf/vldb/GoyalHSS95",673147
"conf/vldb/FerrandinaMZFM95",673314
"conf/vldb/SubietaKL95",673138
"conf/vldb/RusinkiewiczKTWM95",673142
"conf/vldb/AmmannJR95",673164
"conf/vldb/LuTD95",673139
"conf/vldb/TreschPL95",673309
"conf/vldb/MoserKK95",673149
"conf/vldb/ChaudhuriGS95",673312
"conf/vldb/HaasNSS95",673295
"conf/vldb/FlodinR95",673311
"conf/vldb/MehtaD95",673299
"conf/vldb/SrikantA95",673304
"conf/vldb/GallersdorferN95",673130
"conf/vldb/LometT95",673170
"conf/vldb/HvasshovdTBH95",673136
"conf/vldb/LuSL95",758364
"conf/vldb/AgrawalPWZ95",673157
"conf/vldb/HaberIL95",673296
"conf/vldb/KalusD95",673315
"conf/vldb/EvangelidisLS95",673316
"conf/vldb/Brin95",673006
"conf/vldb/Sarawagi95",673159
"conf/vldb/SistlaYLL95",673146
"conf/vldb/RamakrishnanGRSWZ95",756661
"conf/vldb/SeligmanBNSW95",673303
"conf/vldb/Meier95",673301
"conf/vldb/SimonD95",673319
"conf/vldb/Vaskevitch95",673310
"conf/vldb/Fecteau95",673140
"conf/vldb/CatozziR95",673297
"conf/vldb/Spintzik95",673162
"conf/vldb/Hallmark95",673156
"conf/vldb/JonscherD94",672978
"conf/vldb/JagadishLRSS94",673000
"conf/vldb/Galindo-LegariaPK94",672975
"conf/vldb/WienerN94",672979
"conf/vldb/NgH94",672827
"conf/vldb/BrownCC94",672985
"conf/vldb/FuC94",672824
"conf/vldb/OuzzaniAB94",672989
"conf/vldb/FrohnLU94",672988
"conf/vldb/Guting94",672980
"conf/vldb/GutierrezPST94",672976
"conf/vldb/KemperK94",672977
"conf/vldb/JohnsonS94",672996
"conf/vldb/BarjaPFWD94",672969
"conf/vldb/BaralisW94",673002
"conf/vldb/AgrawalS94",672836
"conf/vldb/ShatdalKN94",758363
"conf/vldb/SripadaW94",672983
"conf/vldb/DeWittKLPY94",672974
"conf/vldb/Chiueh94",672825
"conf/vldb/OzdenBRS94",672984
"conf/vldb/ChakravarthyKAK94",672994
"conf/vldb/SteenhagenABB94",672819
"conf/vldb/MuntzR94",672820
"conf/vldb/Lesk94",672830
"conf/vldb/RosenthalS94",672973
"conf/vldb/AnandBH94",672966
"conf/vldb/IyerW94",672970
"conf/vldb/BernsteinD94",672992
"conf/vldb/CochinwalaB94",672968
"conf/vldb/GoodmanRS94",672833
"conf/vldb/LevySSZ94",672972
"conf/vldb/LiC94",672826
"conf/vldb/IdrisGC94",672967
"conf/vldb/HasanM94",672835
"conf/vldb/MohaniaS94",672987
"conf/vldb/BrownMCL94",673005
"conf/vldb/LevyMS94",672839
"conf/vldb/AmielBDS94",672982
"conf/vldb/ColletCS94",673003
"conf/vldb/HoelS94",672823
"conf/vldb/BrinkhoffK94",672841
"conf/vldb/KilgerM94",672981
"conf/vldb/SreenathS94",672995
"conf/vldb/SetzerZ94",672838
"conf/vldb/GehaniJR94",672971
"conf/vldb/FerrandinaMZ94",672991
"conf/vldb/TeisseirePC94",672831
"conf/vldb/GaasterlandL94",672837
"conf/vldb/MedianoCD94",672840
"conf/vldb/ChawatheCY94",672822
"conf/vldb/LitwinNS94",672842
"conf/vldb/ChaudhuriS94",672834
"conf/vldb/TsatalosSI94",672990
"conf/vldb/DavisonG94",672821
"conf/vldb/MatthesS94",672986
"conf/vldb/PoulovassilisS94",672965
"conf/vldb/NgY94",672828
"conf/vldb/KamelF94",673001
"conf/vldb/XieH94",672963
"conf/vldb/LuOT94",672832
"conf/vldb/SistlaYH94",672829
"conf/vldb/PirotteZMY94",672997
"conf/vldb/HjelsvoldM94",672818
"conf/vldb/MartinC94",673004
"conf/vldb/YanA94",672964
"conf/vldb/Spaccapietra94",672993
"conf/vldb/ZemankovaI94",672998
"conf/vldb/Bernstein94",672999
"journals/vldb/Halevy01",767151
"journals/vldb/GrefenVA01",767153
"journals/vldb/RahmB01",767154
"journals/vldb/TurkerG01",767150
"journals/vldb/LaurentLSV01",767152
"journals/vldb/MecellaP01",767134
"journals/vldb/BonifatiCP01",767136
"journals/vldb/SuHHHLWLPLL01",767138
"journals/vldb/DattaDVRN01",767140
"journals/vldb/EyalM01",767135
"journals/vldb/BraumandlKKKKSS01",767137
"journals/vldb/ShegalovGW01",767139
"journals/vldb/NguSHL01",765504
"journals/vldb/LeeSC01",765507
"journals/vldb/CombiP01",765505
"journals/vldb/LiCHH01",765506
"journals/vldb/WangW01",765508
"journals/vldb/MirbelPSTV00",765230
"journals/vldb/FuCCM00",765232
"journals/vldb/CandanLS00",765231
"journals/vldb/FernandezFLS00",765222
"journals/vldb/BerendtS00",765223
"journals/vldb/ChidlovskiiB00",765220
"journals/vldb/GruserRZZ00",765221
"journals/vldb/BunemanFS00",765224
"journals/vldb/BraumandlCKK00",764214
"journals/vldb/GibsonKR00",764217
"journals/vldb/KnorrNT00",764218
"journals/vldb/TorpJS00",764220
"journals/vldb/GeorgeH00",764215
"journals/vldb/MuthOPW00",764216
"journals/vldb/KornLKF00",764219
"journals/vldb/SheikholeslamiCZ00",764221
"journals/vldb/PacittiS00",764222
"journals/vldb/LiangOY00",764223
"journals/vldb/KrivokapicKG99",765510
"journals/vldb/LawLG99",765513
"journals/vldb/BonczK99",765511
"journals/vldb/AslanM99",765512
"journals/vldb/LiR99",765515
"journals/vldb/HarderST99",765516
"journals/vldb/HuangDT99",765517
"journals/vldb/KabraD99",765518
"journals/vldb/ZezulaSAR98",765541
"journals/vldb/BalkirO98",765542
"journals/vldb/JiangE98",765538
"journals/vldb/NgS98",765539
"journals/vldb/SofferS98",765540
"journals/vldb/Seshadri98",765531
"journals/vldb/RoySSSA98",765534
"journals/vldb/KraissW98",765532
"journals/vldb/ChakrabartiDAR98",765533
"journals/vldb/NgC98",765535
"journals/vldb/AbiteboulCM98",765527
"journals/vldb/OoiTCH98",765528
"journals/vldb/IshakbeyogluO98",765525
"journals/vldb/DesslochHMMT98",765526
"journals/vldb/HansonCDERTX98",765521
"journals/vldb/ScheuermannWZ98",765523
"journals/vldb/Han98",765520
"journals/vldb/MehtaGPN98",765522
"journals/vldb/DiazJ97",765563
"journals/vldb/FahlR97",765562
"journals/vldb/BohmAnY97",765564
"journals/vldb/MuckP97",765565
"journals/vldb/BerchtoldKK97",765566
"journals/vldb/SteinbrunnMK97",765556
"journals/vldb/LometS97",765558
"journals/vldb/Cobb97",765555
"journals/vldb/PanagosB97",765557
"journals/vldb/HaasCLS97",765559
"journals/vldb/PapazogluK97a",765560
"journals/vldb/PapazogluK97",765549
"journals/vldb/CatarciSC97",765550
"journals/vldb/MehrotraKS97",765553
"journals/vldb/ChenHY97",765551
"journals/vldb/IoannidisNSS97",765552
"journals/vldb/Antoshenkov97",765545
"journals/vldb/SinghalS97",765546
"journals/vldb/MehtaD97",765547
"journals/vldb/EvangelidisS97",765544
"journals/vldb/MylopoulosCPST96",765853
"journals/vldb/BeckerGOSW96",765854
"journals/vldb/AntoshenkovZ96",765852
"journals/vldb/KashyapS96",765855
"journals/vldb/DeyBS96",765803
"journals/vldb/HarderR96",765805
"journals/vldb/ShyyASL96",765804
"journals/vldb/OoiHLT96",765806
"journals/vldb/PoulovassilisS96",765691
"journals/vldb/TsatalosSI96",765690
"journals/vldb/AmielBDS96",765692
"journals/vldb/FangGM96",765693
"journals/vldb/KellerB96",765753
"journals/vldb/RamamrithamC96",765756
"journals/vldb/DeWittNSV96",765751
"journals/vldb/SivasankaranSTPR96",765752
"journals/vldb/StonebrakerALPSSSY96",765754
"journals/vldb/HarrisR96",765755
"journals/vldb/NybergBCGL95",615237
"journals/vldb/SwamiS95",615239
"journals/vldb/BarbaraI95",615236
"journals/vldb/WhiteD95",615238
"journals/vldb/LandauST95",615233
"journals/vldb/AbiteboulB95",615234
"journals/vldb/AlbanoGO95",615227
"journals/vldb/AtkinsonM95",615226
"journals/vldb/OzsuPSILM95",615228
"journals/vldb/BenzakenD95",615229
"journals/vldb/KemperK95",615230
"journals/vldb/PeckhamMD95",615219
"journals/vldb/TenienteO95",615220
"journals/vldb/GutingS95",615221
"journals/vldb/TempletonHMB95",615222
"journals/vldb/DanYC95",615216
"journals/vldb/ConstantopoulosJMV95",615213
"journals/vldb/CliftonGB95",615214
"journals/vldb/AgrawalAJL95",615215
"journals/vldb/Guting94",615206
"journals/vldb/ChuIT94",615208
"journals/vldb/Baumann94",615207
"journals/vldb/PapadiasS94",615209
"journals/vldb/LinJF94",615210
"journals/vldb/RamamohanaraoH94",615193
"journals/vldb/KieslingSSD94",615196
"journals/vldb/DerrMP94",615194
"journals/vldb/RamakrishnanSSS94",615195
"journals/vldb/VaghaniRKSSLH94",615197
"journals/vldb/GeorgakopoulosRL94",615186
"journals/vldb/WhangKW94",615187
"journals/vldb/KamelWS94",615188
"journals/vldb/Sciore94",615189
"journals/vldb/LeeW94",615200
"journals/vldb/Barbara-MillaG94",615201
"journals/vldb/Bertino94",615202
"journals/vldb/WidomS00",764213
"journals/vldb/AtzeniM00",765219
"journals/vldb/Atkinson00",765234
"journals/vldb/BernsteinPS00",765235
"journals/vldb/ClaussenKKW00",765236
"journals/vldb/JagadishKNS00",765237
"journals/vldb/ManegoldBK00",765238
"journals/vldb/RamanRH00",765239
"journals/vldb/TanGO00",765240
"journals/vldb/OzsuC98",765537
"journals/vldb/CasatiSG01",767133
