"idDBLP","idScholar"
"conf/vldb/EicklerKK97","PCFJuVxYxtwJ"
"conf/vldb/EleftheriouBCDHLPPABDDDGJHLRSVW03","hRToevpkaa0J"
"conf/vldb/EsterKSWX98","ebJMvVO8zp0J"
"conf/vldb/EsterKSWX98","MC7KlhmEQt8J"
"conf/vldb/EvangelidisLS95","3TOqLeL1G64J"
"conf/vldb/EvangelidisLS95","5dnYlEMQTb0J"
"conf/vldb/EvangelidisLS95","EbGZKQPyH_4J"
"conf/vldb/EvangelidisLS95","hR9tpdTkYkcJ"
"conf/vldb/EvangelidisLS95","sXa76m0wBGYJ"
"conf/vldb/FaloutsosG96","1T0QEMsUItoJ"
"conf/vldb/FaloutsosG96","vwcVawlOJn0J"
"conf/vldb/FaloutsosG96","ZMMhKani9O0J"
"conf/vldb/FaloutsosJS97","C1Wu3OVlJCsJ"
"conf/vldb/FaloutsosJS97","TyxKh_eSfCIJ"
"conf/vldb/FaloutsosJS97","u_9qWSpjaO4J"
"conf/vldb/FaloutsosJS97","YOmjd7tKrWgJ"
"conf/vldb/FaloutsosMS96","j9sPZ8fYBJMJ"
"conf/vldb/FaloutsosMS96","MxkjWOlLhlYJ"
"conf/vldb/FangSGMU98","E7yZtVJa2xAJ"
"conf/vldb/FangSGMU98","F8EAXPxQQsIJ"
"conf/vldb/FangSGMU98","HFpxyLAucfMJ"
"conf/vldb/FangSGMU98","MdwCZg0RBHYJ"
"conf/vldb/FangSGMU98","z5tz9vybRmIJ"
"conf/vldb/FankhauserGLMT98","jGFfS5lAyLQJ"
"conf/vldb/FankhauserGLMT98","JnwUAxUMwvQJ"
"conf/vldb/Fecteau95","5JMz3UpESeQJ"
"conf/vldb/Fecteau95","LhjvKpDcJKUJ"
"conf/vldb/FegarasE01","pinPEM3Rvm0J"
"conf/vldb/FernandezSCMS03","FjmyLJQ2TrYJ"
"conf/vldb/FernandezSCMS03","sn_R4N1q2SwJ"
"conf/vldb/FerrandinaMZ94","yQ2TMZ92GaIJ"
"conf/vldb/FerrandinaMZFM95","1hpY5dx3BRIJ"
"conf/vldb/FerrandinaMZFM95","9rofzgQ6HtcJ"
"conf/vldb/FerrandinaMZFM95","Ulg4PC4-auoJ"
"conf/vldb/FerrandinaMZFM95","ume4RGX6sI4J"
"conf/vldb/FlescaFM03","LXjSnbxB7EsJ"
"conf/vldb/FlodinR95","b5vbAhJ4xxMJ"
"conf/vldb/FlodinR95","WmtiDGY_BdoJ"
"conf/vldb/FlorescuHKLRWCSA03","1KSfxI44iGUJ"
"conf/vldb/FlorescuHKLRWCSA03","U30GdgmfAncJ"
"conf/vldb/FlorescuKLP97","-Zb4WBd1aNUJ"
"conf/vldb/FlorescuLSY99","aUElZKC-txIJ"
"conf/vldb/Fox02","eybUiurX77sJ"
"conf/vldb/FrohnLU94","iarLqyQmZ7IJ"
"conf/vldb/FrohnLU94","xpreqF8k7N4J"
"conf/vldb/FuC94","ReboDjzo5y0J"
"conf/vldb/FuhDCMTLDRM99","nh2FuiC6fHgJ"
"conf/vldb/FukudaMMT96","B8_0dK37qcsJ"
"conf/vldb/GaasterlandL94","cVgF0jn9q6MJ"
"conf/vldb/GaasterlandL94","oIFrkS2rPrcJ"
"conf/vldb/GalanisWJD03","JvthmGX_uoQJ"
"conf/vldb/GalhardasFSSS01","nlOAkKW_ry8J"
"conf/vldb/GalhardasFSSS01","OEpwAcnqlWwJ"
"conf/vldb/GalhardasFSSS01","otGW0G5B6AYJ"
"conf/vldb/GalhardasFSSS01","RZZjZ_7yJb8J"
"conf/vldb/GalhardasFSSS01","XtFcz806WQEJ"
"conf/vldb/GalhardasFSSS01","Z8jYTylZtkEJ"
"conf/vldb/Galindo-LegariaJWW03","3fCNsAXb9RAJ"
"conf/vldb/Galindo-LegariaJWW03","znWqWhUfPp8J"
"conf/vldb/Galindo-LegariaPK94","47fE4F2kahEJ"
"conf/vldb/Galindo-LegariaPK94","oMqPXsCl5gYJ"
"conf/vldb/Galindo-LegariaPK94","R4fJ14rUjAAJ"
"conf/vldb/GallersdorferN95","U8jfPCxfXicJ"
"conf/vldb/Ganguly98","a8cB2S6Td-sJ"
"conf/vldb/GantiLR00","V7byawkFcZMJ"
"conf/vldb/GantiLR00","Vd-lSpZc0cYJ"
"conf/vldb/GaoS03","BEpwgIQR6r4J"
"conf/vldb/GarciaLL98","5MO7a6e0-GQJ"
"conf/vldb/GarciaLL98","eJrqu6I2pHkJ"
"conf/vldb/Garcia-MolinaLY98","5Rq_5hPceK8J"
"conf/vldb/Garcia-MolinaLY98","Ag5ikOm9dB0J"
"conf/vldb/Garcia-MolinaLY98","jimNuiynSDIJ"
"conf/vldb/Garcia-MolinaLY98","lWVWAhlsyYYJ"
"conf/vldb/Garcia-MolinaLY98","X-jmxnecLOEJ"
"conf/vldb/GardarinGT95","DAUHADa6RjQJ"
"conf/vldb/GardarinGT95","uMkO2KGQJwwJ"
"conf/vldb/GardarinGT96","4NKqwzC5A_wJ"
"conf/vldb/GardarinGT96","kOSE6UVijD8J"
"conf/vldb/GardarinGT96","ywDvUjqsiPQJ"
"conf/vldb/GardarinST96","BBKhPPAqasIJ"
"conf/vldb/GardarinST96","OHR5iQWPuyYJ"
"conf/vldb/GardarinST96","q0K1yN3kIs4J"
"conf/vldb/GardarinST96","RB2VKRwnXywJ"
"conf/vldb/GarofalakisG01","PIhBWXtNTvUJ"
"conf/vldb/GarofalakisG01","rcSfDxBif40J"
"conf/vldb/GarofalakisG01","SHDQQrfJ3BMJ"
"conf/vldb/GarofalakisG02","Hz7TBeGZRz8J"
"conf/vldb/GarofalakisG02","ImADir74KWIJ"
"conf/vldb/GarofalakisG02","S6PWjHRFORYJ"
"conf/vldb/GarofalakisG02","YkSTcehl8o4J"
"conf/vldb/GarofalakisI97","aCvCz2wg854J"
"conf/vldb/GarofalakisI97","SqECOHtHVaAJ"
"conf/vldb/GarofalakisI97","-cCndG3a8ukJ"
"conf/vldb/GarofalakisIO98","i7AX4VpJJbYJ"
"conf/vldb/GarofalakisIO98","ReV4xpbiC6EJ"
"conf/vldb/GarofalakisOS97","3p2a2ZKrCjcJ"
"conf/vldb/GarofalakisOS97","aI71vLvnLzMJ"
"conf/vldb/GarofalakisOS97","dW_pRNemQfsJ"
"conf/vldb/GarofalakisRS99","7BITau8qhpEJ"
"conf/vldb/GarofalakisRS99","9aNUdPCEMmwJ"
"conf/vldb/GarofalakisRS99","poso7AKokFMJ"
"conf/vldb/GarofalakisRS99","q87jrCR_GqQJ"
"conf/vldb/GarofalakisRS99","Xm3ygCvkmN8J"
"conf/vldb/GarofalakisRS99","zJ6gN0riEsQJ"
"conf/vldb/Gawlick96","Y5OJk6_D-ZUJ"
"conf/vldb/GehaniJR94","MxYiwR2f9UYJ"
"conf/vldb/GehaniJR94","ndpqwnLwAWUJ"
"conf/vldb/GehrkeRG98","G8JSWUAO2lMJ"
"conf/vldb/GehrkeRG98","hobnzQKRlK4J"
"conf/vldb/Gentili01","2j1dalv3kCEJ"
"conf/vldb/George98","xACnzf6RhVwJ"
"conf/vldb/GeorgeH98","2L-UFpDof3UJ"
"conf/vldb/GeorgeH98","M0W5X_JA5kcJ"
"conf/vldb/GhoshPSH02","2dlOojuSNeIJ"
"conf/vldb/Gibbons01","tYtl6ZxQ-_YJ"
"conf/vldb/GibbonsMP97","QKnjF3UgncMJ"
"conf/vldb/GibsonKR98","9FBwT6XFOssJ"
"conf/vldb/GilbertKMS01","9rDLhwM_4mYJ"
"conf/vldb/GilbertKMS01","Xy_RpFaaxtQJ"
"conf/vldb/GilbertKMS02","kxGdQhvpi_sJ"
"conf/vldb/GilbertKMS02","xziY9wNuVzwJ"
"conf/vldb/GingrasL98","9rJeZSGswxYJ"
"conf/vldb/GingrasL98","VSBQl2qbF8UJ"
"conf/vldb/GinisHKMT97","GBVvAWWCTcgJ"
"conf/vldb/GionisIM99","3RR94IxW5CUJ"
"conf/vldb/GionisIM99","a1_mvYBrjyAJ"
"conf/vldb/GionisIM99","A8rGBQif7MIJ"
"conf/vldb/GionisIM99","Ib7-RszznfIJ"
"conf/vldb/GohOST99","hK5EOo-Z7JMJ"
"conf/vldb/GolabO03","6K9FhI2pFEgJ"
"conf/vldb/GolabO03","-8IwyDJe7fgJ"
"conf/vldb/GoldmanSVG98","4qYPBQ1l07YJ"
"conf/vldb/GoldmanSVG98","b3H6Yt4f7hAJ"
"conf/vldb/GoldmanSVG98","pweOUtA2iTAJ"
"conf/vldb/GoldmanW97","_lvdMphdfvEJ"
"conf/vldb/GoldmanW97","3zf3WSt0B6UJ"
"conf/vldb/GoldmanW97","EM5uAeHdNEIJ"
"conf/vldb/GoldmanW97","l5GboAkBH1AJ"
"conf/vldb/GoldmanW97","UeLjlfHU_gkJ"
"conf/vldb/GoldmanW97","vsbOhouYmEgJ"
"conf/vldb/GoldmanW97","xK7GOJjKJzgJ"
"conf/vldb/GoldmanW97","Ye9iUyg5mL0J"
"conf/vldb/GoldsteinR00","30fMB9_zBm0J"
"conf/vldb/GoldsteinR00","FncQ86sO2agJ"
"conf/vldb/GoldsteinR00","ylZFc8RNoeQJ"
"conf/vldb/GoldsteinR00","zydIJyhwgPEJ"
"conf/vldb/GoodmanRS94","8CCHAKnGJ1EJ"
"conf/vldb/GotoK02","2Pc6rKYB8ykJ"
"conf/vldb/GottlobKP02","e5Gm5upjQnkJ"
"conf/vldb/GottlobKP02","fnIXflrczOEJ"
"conf/vldb/GottlobKP02","gF4nPxSCcOMJ"
"conf/vldb/GottlobKP02","lmLjPf_m6jwJ"
"conf/vldb/GottlobKP02","Pk09A5EmsOoJ"
"conf/vldb/GottlobKP02","vEFwZXLJ49EJ"
"conf/vldb/GoyalHSS95","2sGH4SLcdL4J"
"conf/vldb/GoyalHSS95","2w2qkhr3k3kJ"
"conf/vldb/GoyalHSS95","fPgtEqv986IJ"
"conf/vldb/Graefe99","3m-KKBVF8KkJ"
"conf/vldb/GraefeBC98","v-kvo2hnsgkJ"
"conf/vldb/GravanoG95","2nMktwioqOYJ"
"conf/vldb/GravanoG95","4HVB6aRvsk8J"
"conf/vldb/GravanoG95","DNh5uw1WWUEJ"
"conf/vldb/GravanoG95","F2mmoq6cRGMJ"
"conf/vldb/GravanoG95","Gzr2235rJLsJ"
"conf/vldb/GravanoG95","jXClQzlN5SgJ"
"conf/vldb/GravanoG95","w7ohoqbphkAJ"
"conf/vldb/GravanoG95","zbJYyUhl2cIJ"
"conf/vldb/GravanoG97","CduLyvAaxVsJ"
"conf/vldb/GravanoG97","yWnzay_AV44J"
"conf/vldb/GravanoIJKMS01","iAYjhuQV_qMJ"
"conf/vldb/Greco98","CCr8CUlHeNsJ"
"conf/vldb/GrovlenHT98","SDXBxc0lIeYJ"
"conf/vldb/GrovlenHT98","xjVz8hIW-8sJ"
"conf/vldb/GrumbachRS00","iQ3Zi3crc9wJ"
"conf/vldb/GrustKT03","25xRkmL_4BsJ"
"conf/vldb/GrustKT03","CKiAavnrRH4J"
"conf/vldb/GuntzerBK00","3Gf3m5rkq0UJ"
"conf/vldb/GuntzerBK00","EdQ4M7GEnzoJ"
"conf/vldb/GuntzerBK00","id3rk1JgWx0J"
"conf/vldb/GuPS00","mRWLGqueLNsJ"
"conf/vldb/GuPS00","W-hUzvTqikcJ"
"conf/vldb/GuptaHQ95","16a8RD8og7QJ"
"conf/vldb/GuptaHQ95","CtRFDjCGDg8J"
"conf/vldb/GuptaHQ95","dP1tJuCiK2cJ"
"conf/vldb/GuptaHQ95","tB1dhGkG-esJ"
"conf/vldb/GuptaHQ95","VCSbj6MwKlgJ"
"conf/vldb/GuptaM96","I0Kfdt6sh0gJ"
"conf/vldb/GuptaM96","I83l_B0knOgJ"
"conf/vldb/GutierrezPST94","VUU_DceCRXAJ"
"conf/vldb/Guting94","_0wERrIJ168J"
"conf/vldb/Guting94","584tvD8f6AAJ"
"conf/vldb/Guting94","DCUu4jysue0J"
"conf/vldb/Guting94","ykx565n8SRkJ"
"conf/vldb/GyssensL97","5ZEYqz95ZRAJ"
"conf/vldb/GyssensL97","63gVuKEubzQJ"
"conf/vldb/GyssensL97","7jSBx3h3cvUJ"
"conf/vldb/GyssensL97","amxpJn__3XYJ"
"conf/vldb/GyssensL97","CfujBHjOpPAJ"
"conf/vldb/GyssensL97","kThkzwO6AioJ"
"conf/vldb/GyssensL97","lZ7vTIyDcIEJ"
"conf/vldb/GyssensL97","-J8BIUa9iFQJ"
"conf/vldb/HaasB03","52x78w6qgcwJ"
"conf/vldb/HaasB03","-sWlL27yCP0J"
"conf/vldb/HaasKU99","jteJcGoGxnMJ"
"conf/vldb/HaasKWY97","6TrmUUoylzIJ"
"conf/vldb/HaasKWY97","8Fy6YT12yIgJ"
"conf/vldb/HaasKWY97","aDDbEmg7oYYJ"
"conf/vldb/HaasKWY97","fsoE2pQM6G8J"
"conf/vldb/HaasKWY97","o_WTRsrkx_EJ"
"conf/vldb/HaasKWY97","olfbrDVhkoYJ"
"conf/vldb/HaasKWY97","t9e1f-xi0VsJ"
"conf/vldb/HaasKWY97","U09WdB3GIK4J"
"conf/vldb/HaasKWY97","yIRQRtTEzSAJ"
"conf/vldb/HaasKWY97","ZQG-8D6v7BoJ"
"conf/vldb/HaasNSS95","EfczBs13YHIJ"
"conf/vldb/HaasNSS95","x70Y3qaTL40J"
"conf/vldb/HaberIL95","UM1ZozyrJnIJ"
"conf/vldb/HageJPST03","6dAWUHYKqFUJ"
"conf/vldb/HageJPST03","xDDdtO9n_pwJ"
"conf/vldb/HageJPST03","-JYQE7IPu_4J"
"conf/vldb/Hallmark95","tiAgO7G7YuAJ"
"conf/vldb/Hallmark95","xTKZ6OuegIEJ"
"conf/vldb/HalversonBKKRTVWND03","oR7DmJ9JJDYJ"
"conf/vldb/Hamilton99","_zPTedzhFhQJ"
"conf/vldb/HammadFAE03","vfCFumS9QtkJ"
"conf/vldb/HammelP02","SU2XS1MVb40J"
"conf/vldb/Hammond96","LDxiVdRU6EEJ"
"conf/vldb/HanF95","_rlpIiNduaYJ"
"conf/vldb/HanF95","6FK4jyanxq4J"
"conf/vldb/HanF95","76X91rVs8BQJ"
"conf/vldb/HanF95","889ULwUj6XUJ"
"conf/vldb/HanF95","AOXjUq9H2cwJ"
"conf/vldb/HanF95","CZGjStvTkZUJ"
"conf/vldb/HanF95","EWdjCIv1enwJ"
"conf/vldb/HanF95","GeMycbLXZUkJ"
"conf/vldb/HanF95","h0jX6zbYeeEJ"
"conf/vldb/HanF95","hDi8HKsDrV0J"
"conf/vldb/HanF95","jQaZA3mmmakJ"
"conf/vldb/HanF95","OdpKxDyMwhsJ"
"conf/vldb/HanF95","pNBgTa_UPDEJ"
"conf/vldb/HanF95","qNLsbj_Fu5EJ"
"conf/vldb/HanF95","ruAAx3U9Q-EJ"
"conf/vldb/HankinsP03","NsxXW_CvQpkJ"
"conf/vldb/HasanM94","e7N82yYp8UIJ"
"conf/vldb/HasanM94","JW7LRQwx_goJ"
"conf/vldb/HasanM95","8cd64f0t0-EJ"
"conf/vldb/HasanM95","JmlFFnMD_D0J"
"conf/vldb/HasanM95","-aml_OMAQNgJ"
"conf/vldb/HelalL00","LPapCvY4RFkJ"
"conf/vldb/HellersteinNP95","AC19Z_yOCTUJ"
"conf/vldb/HellersteinNP95","DqyvTE-PXg0J"
"conf/vldb/HellersteinNP95","iLRI5OqO94UJ"
"conf/vldb/HellersteinNP95","SA4P684zTf4J"
"conf/vldb/HellersteinNP95","V1M4safuoecJ"
"conf/vldb/HellersteinNP95","zQ7jYs2fvuQJ"
"conf/vldb/HelmerM97","vInYFLVq0uIJ"
"conf/vldb/HelmerM97","xsh0C_nCllsJ"
"conf/vldb/HelmerNM03","8-HpAN0xpjcJ"
"conf/vldb/HelmerWM98","5ipPVLRhDqoJ"
"conf/vldb/HelmerWM98","7Ycm8V-i9g0J"
"conf/vldb/HeMYW03","cBe5X4EKjIEJ"
"conf/vldb/Hess96","Gia7489k5t4J"
"conf/vldb/HeymannTKWRMF02","EAZ5Gz22bIUJ"
"conf/vldb/HinneburgAK00","1ambq2RMGMoJ"
"conf/vldb/HinneburgAK00","wQy061nMBCgJ"
"conf/vldb/HinneburgLH03","xC2efRb-WrQJ"
"conf/vldb/HjelsvoldM94","5Wuyp1aLBocJ"
"conf/vldb/HjelsvoldM94","eyNcyx9rcFwJ"
"conf/vldb/HoelS94","Id1cvsQURBAJ"
"conf/vldb/HoelS94","PBMxFmEVlBQJ"
"conf/vldb/HoelS95","7KsyQNj74A4J"
"conf/vldb/HoelS95","hwBMsP8-fXcJ"
"conf/vldb/HoelS95","k7DhyrzUMSoJ"
"conf/vldb/HoskingC99","8Pt19BiLeHEJ"
"conf/vldb/HristidisGP03","B2rShDD99xwJ"
"conf/vldb/HristidisP02","5k-GwvznWRUJ"
"conf/vldb/HristidisP02","rZJLf9oQ_hEJ"
"conf/vldb/HsuLOMTX02","Px35BrWc6_EJ"
"conf/vldb/HuangJR97","LD8Mtycec9EJ"
"conf/vldb/HuangJR97","nBHS2BTx-GkJ"
"conf/vldb/HuangJR97","WafY0er_xewJ"
"conf/vldb/HuebschHLLSS03","7y9SomIIAG0J"
"conf/vldb/HuebschHLLSS03","B_Gmn8T4IDQJ"
"conf/vldb/HuebschHLLSS03","QfqykiFRwyYJ"
"conf/vldb/HulgeriS02","syoqNSarAscJ"
"conf/vldb/HulgeriS02","xGcM9AuhrBMJ"
"conf/vldb/HulgeriS03","l5_H15LkpCsJ"
"conf/vldb/HumborstadSHT97","TjJZGlCajbMJ"
"conf/vldb/HuntAI01","0GT_dHqK5roJ"
"conf/vldb/Huyn01","SbL4xw4mCewJ"
"conf/vldb/Huyn97","9OYLimeDdj0J"
"conf/vldb/Huyn97","YTgl21ATj54J"
"conf/vldb/HvasshovdBT00","af50lhGnD8gJ"
"conf/vldb/HvasshovdTBH95","_83yTuPv-NAJ"
"conf/vldb/HvasshovdTBH95","eSPpim_OX4QJ"
"conf/vldb/HvasshovdTBH95","LVitsyrkl9AJ"
"conf/vldb/HvasshovdTBH95","o2qGdf4L94MJ"
"conf/vldb/HvasshovdTBH95","V98z3uzuvpQJ"
"conf/vldb/HvasshovdTBH95","zbaMbE17LyQJ"
"conf/vldb/IdrisGC94","esWYQTXHBfUJ"
"conf/vldb/IdrisGC94","Xf7TnMxlGTkJ"
"conf/vldb/IlyasAE02","nQsk3GveFP0J"
"conf/vldb/IlyasAE03","Y385z1Dxp84J"
"conf/vldb/ImielinskiB02","IQ_MbfJGh0kJ"
"conf/vldb/Ioannidis03","jELnwotIy9kJ"
"conf/vldb/IoannidisLGP96","jazpbJzP6k8J"
"conf/vldb/IoannidisLGP96","kDWGwVa8dykJ"
"conf/vldb/IoannidisLGP96","qb-jf_sQ_5kJ"
"conf/vldb/IoannidisLGP96","U04OC6OSBT0J"
"conf/vldb/IoannidisP99","2k9bgRJC-hYJ"
"conf/vldb/IoannidisP99","BlALg9KQCLAJ"
"conf/vldb/IoannidisP99","umrivnVIoj0J"
"conf/vldb/IpeirotisG02","3CSFFlEVviMJ"
"conf/vldb/IpeirotisG02","JmGdMWsJuK0J"
"conf/vldb/IshikawaSF98","9MDCp_a1roUJ"
"conf/vldb/IshikawaSF98","D1HCBThHOkcJ"
"conf/vldb/IshikawaSF98","TggGsXfF7PAJ"
"conf/vldb/IshikawaSF98","V3c_ivUAs34J"
"conf/vldb/IwerksSS03","4B_LhCns0WoJ"
"conf/vldb/IyerW94","5smJVUm1KAYJ"
"conf/vldb/Jacobs97","U-98tPsJi6EJ"
"conf/vldb/JaedickeM99","TaaxQZajjqoJ"
"conf/vldb/JaedickeM99","XR50nxmrvFcJ"
"conf/vldb/JaedickeM99","zh6yaOX2xiQJ"
"conf/vldb/JagadishKMPSS98","0iiNS8BIbsUJ"
"conf/vldb/JagadishKMPSS98","0TmcLmakam0J"
"conf/vldb/JagadishKMPSS98","TB8sxeXqHRQJ"
"conf/vldb/JagadishKNS99","GtXc02EJjCgJ"
"conf/vldb/JagadishKNS99","W8O7pgTYGTYJ"
"conf/vldb/JagadishLRSS94","em_mB-ifc80J"
"conf/vldb/JagadishLRSS94","Yiwh22hbTAcJ"
"conf/vldb/JagadishLS99","5d1R2mD-7MkJ"
"conf/vldb/JagadishLS99","FLHi5haA7AQJ"
"conf/vldb/JagadishMN99","9rDll5YAQnoJ"
"conf/vldb/JagadishMN99","RPWDtUmq6_QJ"
"conf/vldb/JagadishMN99","YtVG0hVxFI8J"
"conf/vldb/JagadishNSSK97","FzUYum7hqhQJ"
"conf/vldb/JagadishNSSK97","ZG9yClLgWnsJ"
"conf/vldb/JagatheesanMPW03","InqySB8bkKkJ"
"conf/vldb/Jamil97","tLpAE7ZSkLsJ"
"conf/vldb/JarkeKL00","6c3XQZ-_HDUJ"
"conf/vldb/JarkeKL00","hRr_IBVG0-YJ"
"conf/vldb/JensenL01","yUDkYbmDTXIJ"
"conf/vldb/Jermaine03","393ZqH9szo0J"
"conf/vldb/JermaineDO99","eawaEzvWj4gJ"
"conf/vldb/JermaineDO99","h6R5rXre-_QJ"
"conf/vldb/JiangSLB00","eZwzDZ7QhzoJ"
"conf/vldb/JiangWL03","s3bawcAka-EJ"
"conf/vldb/Johnson99","B3PwhNu8Y6IJ"
"conf/vldb/JohnsonA00","EPVkQkFM2osJ"
"conf/vldb/JohnsonM98","cTZLUZ5_cfkJ"
"conf/vldb/JohnsonM98","eFynrwKK_T0J"
"conf/vldb/JohnsonM98","gm9Ist67nJQJ"
"conf/vldb/JohnsonM98","V4PVzPaBOBUJ"
"conf/vldb/JohnsonS94","1TMemq4kM3YJ"
"conf/vldb/JohnsonS94","FqxbaJQMigIJ"
"conf/vldb/JonscherD94","1R21hO7j9sQJ"
"conf/vldb/JonscherD94","iBEI8pUanCEJ"
"conf/vldb/JonscherD94","yv7vyZT9-YEJ"
"conf/vldb/JoshiBLL98","RufEbUPZNbYJ"
"conf/vldb/JosifovskiR99","a58OzgW7AvUJ"
"conf/vldb/JosifovskiR99","rR9r4Kuzq-4J"
"conf/vldb/KahveciS01","bYV1jynEEO8J"
"conf/vldb/KahveciS01","frMKnMtrsksJ"
"conf/vldb/KahveciS01","i6KmypFd39AJ"
"conf/vldb/KalusD95","r1xwwqWr2K0J"
"conf/vldb/KamelF94","3IaFojiICIoJ"
"conf/vldb/KamelF94","63zkhN6n19sJ"
"conf/vldb/KamelF94","A7WoAzxOJ9YJ"
"conf/vldb/KamelF94","b1gS8kz09xcJ"
"conf/vldb/KamelF94","b9ey7z1gs2IJ"
"conf/vldb/KamelF94","Gr7nw0PAH1sJ"
"conf/vldb/KamelF94","ONuqAb6sM3oJ"
"conf/vldb/KamelF94","SuPC457J-a0J"
"conf/vldb/KangC02","gndV1O-oEkMJ"
"conf/vldb/KarayannidisTSPMRFEB02","9KiPVAodKnYJ"
"conf/vldb/KaushikBNS02","dL5oJVHK10kJ"
"conf/vldb/KeidlSSK02","dTval1yE6p8J"
"conf/vldb/KeidlSSK02","Wc1ViFeRa54J"
"conf/vldb/KeimH99","28GZ8M1ZPVYJ"
"conf/vldb/KemmeA00","MoiF5MYTIrYJ"
"conf/vldb/KemmeA00","-McZOyw__qQJ"
"conf/vldb/KemperK94","jQYEiVS0CIgJ"
"conf/vldb/KemperK94","qUfWV4VVxegJ"
"conf/vldb/KemperK94","yt-MxJKEsL4J"
"conf/vldb/Keogh02","rKIsQpbRiM0J"
"conf/vldb/KerstenWFKBC03","Ub6YwssjyiYJ"
"conf/vldb/Kiessling02","6Rn6hsdao-wJ"
"conf/vldb/Kiessling02","uS43GVHJ3jQJ"
"conf/vldb/KiesslingK02","3VHepuiTGHUJ"
"conf/vldb/KiesslingK02","4XP24_IFvPsJ"
"conf/vldb/KiesslingK02","OuVZjeR64pMJ"
"conf/vldb/KiesslingK02","Z8bBN2cO11UJ"
"conf/vldb/KietzRS97","L4k3lAWc-JgJ"
"conf/vldb/KilgerM94","OzgnxugGCWMJ"
"conf/vldb/Kleewein96","rXaCSxty6AAJ"
"conf/vldb/Klots96","dTORuW_9YRoJ"
"conf/vldb/KnorrN98","gQVLY8V1hekJ"
"conf/vldb/KnorrN98","kKQ_2bg6WXAJ"
"conf/vldb/KnorrN98","oCPpSbHhL3IJ"
"conf/vldb/KnorrN98","r8uYvAGT6swJ"
"conf/vldb/KnorrN98","s9GB_7kliusJ"
"conf/vldb/KnorrN98","yFmekFZgZmwJ"
"conf/vldb/KnorrN99","7J-gi_InWY0J"
"conf/vldb/KnorrN99","7lkCBMe603kJ"
"conf/vldb/Koch03","rhxIrsQkm5AJ"
"conf/vldb/KochBG03","mZNcc1O3Nl8J"
"conf/vldb/KochBG03","xCbXlJHLR48J"
"conf/vldb/KonigW99","6HMffRHCspAJ"
"conf/vldb/KonopnickiS95","cA1Zsnlz-tIJ"
"conf/vldb/KonopnickiS95","fAZ2KwztkLoJ"
"conf/vldb/KonopnickiS95","SHYtwo2v-LAJ"
"conf/vldb/KonopnickiS95","VbPeo_JSln8J"
"conf/vldb/KonopnickiS95","z5Z9vSNOznMJ"
"conf/vldb/Kornacker99","aOmma8tnFKIJ"
"conf/vldb/KornackerB95","_1N4nkD4AMIJ"
"conf/vldb/KornackerB95","e1yWeerxOKMJ"
"conf/vldb/KornackerB95","IN_sibgHb9MJ"
"conf/vldb/KornackerB95","pFhk85qhZrgJ"
"conf/vldb/KornackerB95","TjG5memyVWIJ"
"conf/vldb/KornLKF98","ewsBMN0qVa4J"
"conf/vldb/KornLKF98","jKZaGhVU1WkJ"
"conf/vldb/KornMS02","mClzTQppJE4J"
"conf/vldb/KornMZ03","hBoL6DaFUMYJ"
"conf/vldb/KornSFSP96","1zxdq0otm4gJ"
"conf/vldb/KornSFSP96","51VkEWUxxLIJ"
"conf/vldb/KornSFSP96","I8YNDqO9pg8J"
"conf/vldb/KornSFSP96","qdLbwgIRnvgJ"
"conf/vldb/KornSFSP96","QjbxSG6_-WIJ"
"conf/vldb/KornSFSP96","VL_cnRotMQcJ"
"conf/vldb/KornSFSP96","xQU9GXs4k50J"
"conf/vldb/KornSFSP96","XRtCyfosWhMJ"
"conf/vldb/Korth95","UZAQL1o-c0MJ"
"conf/vldb/KoschBBHHLRT01","xvNBOkc3UkcJ"
"conf/vldb/KossmannRR02","iGlztgiSTe4J"
"conf/vldb/Kotidis01","lRL4LmMtwnYJ"
"conf/vldb/KoudasGGSV03","d8BBxc5Ato8J"
"conf/vldb/KoudasIM00","VSR4PwHmGWsJ"
"conf/vldb/KoudasIM00","w0kVbjS1psIJ"
"conf/vldb/KoudasMJ99","dRemTC899xcJ"
"conf/vldb/KoudasMJ99","wzae2lO15U8J"
"conf/vldb/KoudasS03","F0VufxHFRP8J"
"conf/vldb/KoudasS03","jqWSQmw8ScEJ"
"conf/vldb/KounevB02","DayIdkLVfyIJ"
"conf/vldb/KounevB02","mq4cLaNqTDQJ"
"conf/vldb/KraissW97","X6w3sK-vb2wJ"
"conf/vldb/KriegelPS00","DOOggMfdGYoJ"
"conf/vldb/KriegelPS00","VSQ0v1UlIvoJ"
"conf/vldb/KumaranH03","wW6dUVL80RYJ"
"conf/vldb/KumarKA97","8bLd-1l1at4J"
"conf/vldb/KumarKA97","EhTWppk6No8J"
"conf/vldb/KumarKA97","hhHVHYnMd6kJ"
"conf/vldb/KumarRRT99","1xbD4ssSjjUJ"
"conf/vldb/KumarRRT99","fJn_2E8aihYJ"
"conf/vldb/LabioG96","1JLlGYW8cDAJ"
"conf/vldb/LabioG96","B3unqvqyJrMJ"
"conf/vldb/LabioG96","nsN_2BnT_mMJ"
"conf/vldb/LabioYCGW00","-UILVcP4CZ8J"
"conf/vldb/LabrinidisR01","3Ozte0ucNJAJ"
